name,tag,origin
Ngdondilinost,NN,Dragonborn
Ngdondiss,NN,Dragonborn
Nghan,NN,Dragonborn
Nshtalasar,NN,Dragonborn
Odaar,NN,Dragonborn
Oldennis,NN,Dragonborn
Ondilin,NN,Dragonborn
Oon,NN,Dragonborn
Pharngnarthnor,NN,Dragonborn
Pharthiallion,NN,Dragonborn
Pher,NN,Dragonborn
Phiax,NN,Dragonborn
Phradarr,NN,Dragonborn
Phradyllin,NN,Dragonborn
Phradyllish,NN,Dragonborn
Phradyn,NN,Dragonborn
Phrahdran,NN,Dragonborn
Phraxtalajiir,NN,Dragonborn
Phraxtalan,NN,Dragonborn
Phraxthreked,NN,Dragonborn
Phraxthropal,NN,Dragonborn
Phraxthryshrixi,NN,Dragonborn
Phraxyn,NN,Dragonborn
Phroknaar,NN,Dragonborn
Phroknaarden,NN,Dragonborn
Phroknaardenden,NN,Dragonborn
Phroknaarzborro,NN,Dragonborn
Phroknaax,NN,Dragonborn
Phroknaaxtallin,NN,Dragonborn
Phronyxadyn,NN,Dragonborn
Phropal,NN,Dragonborn
Phroth,NN,Dragonborn
Phyrktellrhylli,NN,Dragonborn
Randjed,NN,Dragonborn
Rash,NN,Dragonborn
Raxyn,NN,Dragonborn
Reththreksh,NN,Dragonborn
Rinn,NN,Dragonborn
Rjhan,NN,Dragonborn
Roknaar,NN,Dragonborn
Rondalasar,NN,Dragonborn
Rondilin,NN,Dragonborn
Rthradylliax,NN,Dragonborn
Rundus,NN,Dragonborn
Ryshrift,NN,Dragonborn
Ryshrinn,NN,Dragonborn
Shrinnish,NN,Dragonborn
Shtallhyst,NN,Dragonborn
Sthnost,NN,Dragonborn
Sthraxyn,NN,Dragonborn
Storoth,NN,Dragonborn
Thedinn,NN,Dragonborn
Thenkumbyrphrop,NN,Dragonborn
Thenkumbyrznaax,NN,Dragonborn
Thenkumbyxirit,NN,Dragonborn
Thenkumbyxirn,NN,Dragonborn
Theryllish,NN,Dragonborn
Therynnish,NN,Dragonborn
Therynthiax,NN,Dragonborn
Therynthrondalo,NN,Dragonborn
Theryntolthroth,NN,Dragonborn
Thkrandjed,NN,Dragonborn
Thradylliathurg,NN,Dragonborn
Thrael,NN,Dragonborn
Thrahdrash,NN,Dragonborn
Thrathak,NN,Dragonborn
Threked,NN,Dragonborn
Threksh,NN,Dragonborn
Thrift,NN,Dragonborn
Thrin,NN,Dragonborn
Thrinn,NN,Dragonborn
Thrinnis,NN,Dragonborn
Thrixirn,NN,Dragonborn
Throknaar,NN,Dragonborn
Throknaax,NN,Dragonborn
Thronyxadyn,NN,Dragonborn
Throth,NN,Dragonborn
Thryshrin,NN,Dragonborn
Tilthryshrin,NN,Dragonborn
Tuul,NN,Dragonborn
Umbyrphrael,NN,Dragonborn
Umbyrphraxthrix,NN,Dragonborn
Umbyrphroknaaxt,NN,Dragonborn
Umbyrphrondalph,NN,Dragonborn
Umbyrphronyxady,NN,Dragonborn
Umbyrznaaxthrok,NN,Dragonborn
Umbyxirin,NN,Dragonborn
Umbyxirinnish,NN,Dragonborn
Umbyxirn,NN,Dragonborn
Umnarther,NN,Dragonborn
Umonish,NN,Dragonborn
Uus,NN,Dragonborn
Uzbyrphropal,NN,Dragonborn
Varadalorean,NN,Dragonborn
Varadalphinshta,NN,Dragonborn
Varadyllin,NN,Dragonborn
Varashphradyn,NN,Dragonborn
Varashphrondili,NN,Dragonborn
Vyltera,NN,Dragonborn
Xadylliax,NN,Dragonborn
Xadyllish,NN,Dragonborn
Xadyn,NN,Dragonborn
Xijandilin,NN,Dragonborn
Xijandilinost,NN,Dragonborn
Xijandjed,NN,Dragonborn
Xijandon,NN,Dragonborn
Xijandondilinos,NN,Dragonborn
Xisn,NN,Dragonborn
Xivnarghthrixiu,NN,Dragonborn
Ylliathak,NN,Dragonborn
Ylliax,NN,Dragonborn
Yllixirithtinth,NN,Dragonborn
Yllixirn,NN,Dragonborn
Yltera,NN,Dragonborn
Ynthrixius,NN,Dragonborn
Zakh,NN,Dragonborn
Zbyrphradyn,NN,Dragonborn
Zbyrphrahdran,NN,Dragonborn
Zbyrphroknaarzb,NN,Dragonborn
Zbyrphropal,NN,Dragonborn
Zbyrznaax,NN,Dragonborn
Zonaardendrian,NN,Dragonborn
Zzakh,NN,Dragonborn
Zzazn,NN,Dragonborn
Zzbkruuth,NN,Dragonborn
Zzcaar,NN,Dragonborn
Zzeaa,NN,Dragonborn
Zzekar,NN,Dragonborn
Zzelar,NN,Dragonborn
Zzezarhun,NN,Dragonborn
Zzhaallish,NN,Dragonborn
Zzkkan,NN,Dragonborn
Zzkkrnnost,NN,Dragonborn
Zzylyshrixius,NN,Dragonborn
Zzylyshrixus,NN,Dragonborn
Zzzkkrnnost,NN,Dragonborn
Aamos,N,Tiefling
Aarbas,N,Tiefling
Amnen,N,Tiefling
Amnon,N,Tiefling
Amuz,N,Tiefling
Andram,N,Tiefling
Antus,N,Tiefling
Arbas,N,Tiefling
Armi,N,Tiefling
Azde,N,Tiefling
Ban,N,Tiefling
Bar,N,Tiefling
Bdram,N,Tiefling
Bllam,N,Tiefling
Blthren,N,Tiefling
Brla,N,Tiefling
Brrai,N,Tiefling
Brthos,N,Tiefling
Btran,N,Tiefling
Btras,N,Tiefling
Cap,N,Tiefling
Cas,N,Tiefling
Ceeeeeeeeeeeeee,N,Tiefling
Cep,N,Tiefling
Ches,N,Tiefling
Chpan,N,Tiefling
Ckes,N,Tiefling
Clpus,N,Tiefling
Cmem,N,Tiefling
Cmu,N,Tiefling
Cnem,N,Tiefling
Cor,N,Tiefling
Cressel,N,Tiefling
Cur,N,Tiefling
Cuz,N,Tiefling
Dam,N,Tiefling
Damakos,N,Tiefling
Deen,N,Tiefling
Deene,N,Tiefling
Deenei,N,Tiefling
Deener,N,Tiefling
Deenerai,N,Tiefling
Deknmos,N,Tiefling
Delnchas,N,Tiefling
Denn,N,Tiefling
Detnrez,N,Tiefling
Dim,N,Tiefling
Dlaafar,N,Tiefling
Dlam,N,Tiefling
Dmen,N,Tiefling
Dmmal,N,Tiefling
Dmnan,N,Tiefling
Dpan,N,Tiefling
Drem,N,Tiefling
Dren,N,Tiefling
Edeen,N,Tiefling
Edeenei,N,Tiefling
Edemnen,N,Tiefling
Edremsel,N,Tiefling
Eero,N,Tiefling
Ekamos,N,Tiefling
Elaios,N,Tiefling
Elcih,N,Tiefling
Elech,N,Tiefling
Emsel,N,Tiefling
Emyaza,N,Tiefling
Epar,N,Tiefling
Eper,N,Tiefling
Ere,N,Tiefling
Erem,N,Tiefling
Eren,N,Tiefling
Ereos,N,Tiefling
Erihim,N,Tiefling
Erin,N,Tiefling
Ethren,N,Tiefling
Fam,N,Tiefling
Far,N,Tiefling
Fndram,N,Tiefling
Frin,N,Tiefling
Gat,N,Tiefling
Gca,N,Tiefling
Gel,N,Tiefling
Get,N,Tiefling
Gla,N,Tiefling
Gpan,N,Tiefling
Haim,N,Tiefling
Hamuz,N,Tiefling
Han,N,Tiefling
Herai,N,Tiefling
Hethren,N,Tiefling
Hla,N,Tiefling
Hpbon,N,Tiefling
Hram,N,Tiefling
Hrbos,N,Tiefling
Iados,N,Tiefling
Icdo,N,Tiefling
Icrrssog,N,Tiefling
Iddon,N,Tiefling
Imnon,N,Tiefling
Imor,N,Tiefling
Indram,N,Tiefling
Irgel,N,Tiefling
Irin,N,Tiefling
Kamos,N,Tiefling
Kekom,N,Tiefling
Kemon,N,Tiefling
Kgir,N,Tiefling
Khee,N,Tiefling
Khmet,N,Tiefling
Kirren,N,Tiefling
Kpar,N,Tiefling
Krihim,N,Tiefling
Lam,N,Tiefling
Lcaf,N,Tiefling
Lcar,N,Tiefling
Lcav,N,Tiefling
Lcax,N,Tiefling
Ldean,N,Tiefling
Lech,N,Tiefling
Lee,N,Tiefling
Lekhmet,N,Tiefling
Lerh,N,Tiefling
Lethren,N,Tiefling
Lfur,N,Tiefling
Lhava,N,Tiefling
Llaa,N,Tiefling
Lpaf,N,Tiefling
Lram,N,Tiefling
Lrava,N,Tiefling
Lrax,N,Tiefling
Lrem,N,Tiefling
Lruz,N,Tiefling
Lsaam,N,Tiefling
Lthren,N,Tiefling
Luucos,N,Tiefling
Lyaxa,N,Tiefling
Mal,N,Tiefling
Mel,N,Tiefling
Men,N,Tiefling
Mhalam,N,Tiefling
Mlal,N,Tiefling
Mlrbas,N,Tiefling
Mlrerin,N,Tiefling
Mndram,N,Tiefling
Mnen,N,Tiefling
Mnrdai,N,Tiefling
Mor,N,Tiefling
Mple,N,Tiefling
Mrlam,N,Tiefling
Mrrbas,N,Tiefling
Mter,N,Tiefling
Mul,N,Tiefling
Mull,N,Tiefling
Murlo,N,Tiefling
Mymza,N,Tiefling
Myzza,N,Tiefling
N#Far,N,Tiefling
Narzi,N,Tiefling
Nccos,N,Tiefling
Ncpam,N,Tiefling
Ndean,N,Tiefling
Ndpan,N,Tiefling
Ndram,N,Tiefling
Ndsanos,N,Tiefling
Nerg,N,Tiefling
Nfran,N,Tiefling
Niuzo,N,Tiefling
Npuza,N,Tiefling
Nrcos,N,Tiefling
Nrrgkan,N,Tiefling
Nrrgkon,N,Tiefling
Nspam,N,Tiefling
Ntus,N,Tiefling
Oaias,N,Tiefling
Odean,N,Tiefling
Oeian,N,Tiefling
Ofia,N,Tiefling
Oiram,N,Tiefling
Oiran,N,Tiefling
Opthren,N,Tiefling
Ordai,N,Tiefling
Oriax,N,Tiefling
Ormo,N,Tiefling
Orthos,N,Tiefling
Pal,N,Tiefling
Pan,N,Tiefling
Par,N,Tiefling
Pdram,N,Tiefling
Pel,N,Tiefling
Per,N,Tiefling
Pfan,N,Tiefling
Phan,N,Tiefling
Pkan,N,Tiefling
Plam,N,Tiefling
Plan,N,Tiefling
Pndnan,N,Tiefling
Por,N,Tiefling
Ppan,N,Tiefling
Pran,N,Tiefling
Pryaim,N,Tiefling
Puran,N,Tiefling
Purao,N,Tiefling
Purnon,N,Tiefling
Qamuz,N,Tiefling
Qdmun,N,Tiefling
Qfmu,N,Tiefling
Qmmul,N,Tiefling
R#Iados,N,Tiefling
R#Thren,N,Tiefling
Rai,N,Tiefling
Ram,N,Tiefling
Ran,N,Tiefling
Rbas,N,Tiefling
Rdai,N,Tiefling
Ren,N,Tiefling
Ressel,N,Tiefling
Rfam,N,Tiefling
Rfax,N,Tiefling
Rfhin,N,Tiefling
Rgel,N,Tiefling
Rhaim,N,Tiefling
Rhbas,N,Tiefling
Rih,N,Tiefling
Rim,N,Tiefling
Rin,N,Tiefling
Ririn,N,Tiefling
Rkas,N,Tiefling
Rkiiren,N,Tiefling
Rkiiron,N,Tiefling
Rnthset,N,Tiefling
Rnvic,N,Tiefling
Rod,N,Tiefling
Roi,N,Tiefling
Ror,N,Tiefling
Rpal,N,Tiefling
Rpas,N,Tiefling
Rram,N,Tiefling
Rrbas,N,Tiefling
Rson,N,Tiefling
Rsthren,N,Tiefling
Rtam,N,Tiefling
Rtzo,N,Tiefling
Rva,N,Tiefling
Scam,N,Tiefling
Scas,N,Tiefling
Sekhmet,N,Tiefling
Semyaza,N,Tiefling
Sfam,N,Tiefling
Sla,N,Tiefling
Slag,N,Tiefling
Slal,N,Tiefling
Slan,N,Tiefling
Slath,N,Tiefling
Slgla,N,Tiefling
Slthren,N,Tiefling
Spal,N,Tiefling
Span,N,Tiefling
Ssrgol,N,Tiefling
Star,N,Tiefling
Stdrem,N,Tiefling
Ster,N,Tiefling
Sthren,N,Tiefling
Stmrelscas,N,Tiefling
Strren,N,Tiefling
Strrin,N,Tiefling
Styrez,N,Tiefling
Sxmyaza,N,Tiefling
Szmah,N,Tiefling
T#Rel,N,Tiefling
Tdemnen,N,Tiefling
Thee,N,Tiefling
Thren,N,Tiefling
Tiero,N,Tiefling
Tkren,N,Tiefling
Tmo,N,Tiefling
Tmrelscas,N,Tiefling
Tram,N,Tiefling
Tros,N,Tiefling
Trren,N,Tiefling
Ttthren,N,Tiefling
Tur,N,Tiefling
Ucos,N,Tiefling
Uel,N,Tiefling
Umza,N,Tiefling
Upza,N,Tiefling
Urin,N,Tiefling
Uriox,N,Tiefling
Urlo,N,Tiefling
Urmo,N,Tiefling
Urson,N,Tiefling
Uth,N,Tiefling
Uxpap,N,Tiefling
Uzza,N,Tiefling
Vam,N,Tiefling
Van,N,Tiefling
Vde,N,Tiefling
Vel,N,Tiefling
Verihim,N,Tiefling
Vlaios,N,Tiefling
Vopat,N,Tiefling
Vppan,N,Tiefling
Vran,N,Tiefling
Vren,N,Tiefling
Xmerihim,N,Tiefling
Xmppnndza,N,Tiefling
Xpppnndzam,N,Tiefling
Xrppan,N,Tiefling
Xspal,N,Tiefling
Xthin,N,Tiefling
Xthren,N,Tiefling
Yamakos,N,Tiefling
Ybtar,N,Tiefling
Yfan,N,Tiefling
Ymnen,N,Tiefling
Ymuz,N,Tiefling
Yndnan,N,Tiefling
Yrbas,N,Tiefling
Zca,N,Tiefling
Zephan,N,Tiefling
Zlphan,N,Tiefling
Zmpal,N,Tiefling
Znpaa,N,Tiefling
Zppan,N,Tiefling
Zrphan,N,Tiefling
Aagren,N,Half-Orc
Agga,N,Half-Orc
Aggr,N,Half-Orc
Akarg,N,Half-Orc
Algrrn,N,Half-Orc
Anch,N,Half-Orc
Anchu,N,Half-Orc
Angran,N,Half-Orc
Arak,N,Half-Orc
Arash,N,Half-Orc
Arg,N,Half-Orc
Argran,N,Half-Orc
Arsh,N,Half-Orc
Arusk,N,Half-Orc
Ath,N,Half-Orc
Awar,N,Half-Orc
Banglar,N,Half-Orc
Barg,N,Half-Orc
Bcwar,N,Half-Orc
Bdar,N,Half-Orc
Bdugren,N,Half-Orc
Beth,N,Half-Orc
Bfaag,N,Half-Orc
Bhugka,N,Half-Orc
Bhugren,N,Half-Orc
Bish,N,Half-Orc
Blaag,N,Half-Orc
Blar,N,Half-Orc
Blas,N,Half-Orc
Blugaa,N,Half-Orc
Bmugren,N,Half-Orc
Bnaash,N,Half-Orc
Bola,N,Half-Orc
Borag,N,Half-Orc
Bougren,N,Half-Orc
Boump,N,Half-Orc
Braak,N,Half-Orc
Brash,N,Half-Orc
Brug,N,Half-Orc
Brusk,N,Half-Orc
Btaa,N,Half-Orc
Btump,N,Half-Orc
Bubsh,N,Half-Orc
Bunash,N,Half-Orc
Buugran,N,Half-Orc
Buumbarg,N,Half-Orc
Bwaa,N,Half-Orc
Bwugren,N,Half-Orc
Byaar,N,Half-Orc
Bybarg,N,Half-Orc
Bzagga,N,Half-Orc
Cagak,N,Half-Orc
Cdaa,N,Half-Orc
Cdo,N,Half-Orc
Cgga,N,Half-Orc
Cil,N,Half-Orc
Clgar,N,Half-Orc
Cngar,N,Half-Orc
Cngash,N,Half-Orc
Cngast,N,Half-Orc
Cngasth,N,Half-Orc
Craak,N,Half-Orc
Crag,N,Half-Orc
Crgat,N,Half-Orc
Crug,N,Half-Orc
Ctgarth,N,Half-Orc
Ctha,N,Half-Orc
Cuga,N,Half-Orc
Cugaa,N,Half-Orc
Cwar,N,Half-Orc
Czgar,N,Half-Orc
Dangran,N,Half-Orc
Dar,N,Half-Orc
Dargran,N,Half-Orc
Dbuubbash,N,Half-Orc
Dcrea,N,Half-Orc
Ddrru,N,Half-Orc
Dench,N,Half-Orc
Denchu,N,Half-Orc
Dilee,N,Half-Orc
Dkrran,N,Half-Orc
Dnenchu,N,Half-Orc
Doorg,N,Half-Orc
Dorr,N,Half-Orc
Druuk,N,Half-Orc
Dsru,N,Half-Orc
Dubrash,N,Half-Orc
Durren,N,Half-Orc
Dyrurk,N,Half-Orc
Ech,N,Half-Orc
Eda,N,Half-Orc
Elg,N,Half-Orc
Ench,N,Half-Orc
Enchu,N,Half-Orc
Esh,N,Half-Orc
Eth,N,Half-Orc
Fagga,N,Half-Orc
Fanglar,N,Half-Orc
Farg,N,Half-Orc
Feng,N,Half-Orc
Flar,N,Half-Orc
Fnarsh,N,Half-Orc
Forag,N,Half-Orc
Forg,N,Half-Orc
Frag,N,Half-Orc
Fugren,N,Half-Orc
Funren,N,Half-Orc
Furren,N,Half-Orc
Gagth,N,Half-Orc
Gauree,N,Half-Orc
Gblra,N,Half-Orc
Gbur,N,Half-Orc
Gburaek,N,Half-Orc
Gburg,N,Half-Orc
Gburgea,N,Half-Orc
Gdar,N,Half-Orc
Gdurren,N,Half-Orc
Gran,N,Half-Orc
Gsba,N,Half-Orc
Gsenk,N,Half-Orc
Gsu,N,Half-Orc
Gta,N,Half-Orc
Gubrash,N,Half-Orc
Gur,N,Half-Orc
H#Garth,N,Half-Orc
Hagren,N,Half-Orc
Har,N,Half-Orc
Hbgar,N,Half-Orc
Hdag,N,Half-Orc
Hdar,N,Half-Orc
Hgga,N,Half-Orc
Hkgaath,N,Half-Orc
Hlgar,N,Half-Orc
Hlgarth,N,Half-Orc
Hmurdea,N,Half-Orc
Hncrug,N,Half-Orc
Hnga,N,Half-Orc
Hngarth,N,Half-Orc
Hngast,N,Half-Orc
Hngasth,N,Half-Orc
Hngran,N,Half-Orc
Horka,N,Half-Orc
Hraak,N,Half-Orc
Hsgka,N,Half-Orc
Htgar,N,Half-Orc
Hubkar,N,Half-Orc
Hubrash,N,Half-Orc
Hump,N,Half-Orc
Iash,N,Half-Orc
Ilberg,N,Half-Orc
Ilsh,N,Half-Orc
Iosh,N,Half-Orc
Irsh,N,Half-Orc
Ish,N,Half-Orc
Ishh,N,Half-Orc
Iush,N,Half-Orc
Keth,N,Half-Orc
Korag,N,Half-Orc
Krusk,N,Half-Orc
Ksha,N,Half-Orc
Kubash,N,Half-Orc
Kuraek,N,Half-Orc
Lagrrn,N,Half-Orc
Langlar,N,Half-Orc
Lar,N,Half-Orc
Lbaa,N,Half-Orc
Lbaag,N,Half-Orc
Lbur,N,Half-Orc
Len,N,Half-Orc
Lfarg,N,Half-Orc
Lgaa,N,Half-Orc
Lgaath,N,Half-Orc
Lhaa,N,Half-Orc
Lhaar,N,Half-Orc
Llaa,N,Half-Orc
Lnaash,N,Half-Orc
Lola,N,Half-Orc
Lraak,N,Half-Orc
Lubash,N,Half-Orc
Lubrash,N,Half-Orc
Mard,N,Half-Orc
Marg,N,Half-Orc
Mbar,N,Half-Orc
Mbarg,N,Half-Orc
Megged,N,Half-Orc
Meggen,N,Half-Orc
Mgarth,N,Half-Orc
Mgrda,N,Half-Orc
Mmarg,N,Half-Orc
Mnarsh,N,Half-Orc
Mnurren,N,Half-Orc
Mord,N,Half-Orc
Morg,N,Half-Orc
Murd,N,Half-Orc
Murde,N,Half-Orc
Murgea,N,Half-Orc
Murgen,N,Half-Orc
Murren,N,Half-Orc
Naggr,N,Half-Orc
Nagsh,N,Half-Orc
Nansh,N,Half-Orc
Nar,N,Half-Orc
Nargran,N,Half-Orc
Naush,N,Half-Orc
Nbash,N,Half-Orc
Nbcrag,N,Half-Orc
Nca,N,Half-Orc
Ncbugaa,N,Half-Orc
Nclugaath,N,Half-Orc
Ncnsau,N,Half-Orc
Ncrug,N,Half-Orc
Ncuupb,N,Half-Orc
Nczugga,N,Half-Orc
Nda,N,Half-Orc
Ndar,N,Half-Orc
Ndorr,N,Half-Orc
Nen,N,Half-Orc
Nfarak,N,Half-Orc
Nilberg,N,Half-Orc
Nish,N,Half-Orc
Nla,N,Half-Orc
Nlurren,N,Half-Orc
Nmurren,N,Half-Orc
Nna,N,Half-Orc
Noash,N,Half-Orc
Nola,N,Half-Orc
Nour,N,Half-Orc
Nra,N,Half-Orc
Nrash,N,Half-Orc
Ntor,N,Half-Orc
Nub,N,Half-Orc
Nubash,N,Half-Orc
Nubka,N,Half-Orc
Nubkar,N,Half-Orc
Nytrag,N,Half-Orc
Oar,N,Half-Orc
Oda,N,Half-Orc
Oench,N,Half-Orc
Ogoka,N,Half-Orc
Oka,N,Half-Orc
Ola,N,Half-Orc
Onagsh,N,Half-Orc
Onr,N,Half-Orc
Oord,N,Half-Orc
Oorg,N,Half-Orc
Orag,N,Half-Orc
Orka,N,Half-Orc
Osenk,N,Half-Orc
Our,N,Half-Orc
Owag,N,Half-Orc
Pda,N,Half-Orc
Pncel,N,Half-Orc
Pubka,N,Half-Orc
Ran,N,Half-Orc
Rantr,N,Half-Orc
Rash,N,Half-Orc
Rda,N,Half-Orc
Ren,N,Half-Orc
Rgat,N,Half-Orc
Rlat,N,Half-Orc
Ront,N,Half-Orc
Rrath,N,Half-Orc
Rubka,N,Half-Orc
Rubkar,N,Half-Orc
Rumbar,N,Half-Orc
Rumbarg,N,Half-Orc
Runt,N,Half-Orc
Rwat,N,Half-Orc
S#Rka,N,Half-Orc
Scrag,N,Half-Orc
Senk,N,Half-Orc
Sgell,N,Half-Orc
Shrag,N,Half-Orc
Shrgaa,N,Half-Orc
Silberg,N,Half-Orc
Skrash,N,Half-Orc
Slraak,N,Half-Orc
Snesh,N,Half-Orc
Sorka,N,Half-Orc
Strag,N,Half-Orc
Submsh,N,Half-Orc
Surad,N,Half-Orc
Surk,N,Half-Orc
Swen,N,Half-Orc
Tarash,N,Half-Orc
Tawar,N,Half-Orc
Tbag,N,Half-Orc
Tcgga,N,Half-Orc
Tcmgarth,N,Half-Orc
Tda,N,Half-Orc
Tdar,N,Half-Orc
Tgaark,N,Half-Orc
Tgagren,N,Half-Orc
Tilberg,N,Half-Orc
Tkagga,N,Half-Orc
Tlar,N,Half-Orc
Tlmpa,N,Half-Orc
Tlwar,N,Half-Orc
Tmoarg,N,Half-Orc
Tnoka,N,Half-Orc
Tomph,N,Half-Orc
Trag,N,Half-Orc
Trmada,N,Half-Orc
Tub,N,Half-Orc
Tvarg,N,Half-Orc
Tvwar,N,Half-Orc
Twar,N,Half-Orc
Uaada,N,Half-Orc
Uanarsh,N,Half-Orc
Ubada,N,Half-Orc
Ubash,N,Half-Orc
Ubbagga,N,Half-Orc
Ubbash,N,Half-Orc
Ubrash,N,Half-Orc
Ubsh,N,Half-Orc
Ubtag,N,Half-Orc
Ubwag,N,Half-Orc
Ucada,N,Half-Orc
Udbeng,N,Half-Orc
Ugbar,N,Half-Orc
Uilberg,N,Half-Orc
Ulad,N,Half-Orc
Ular,N,Half-Orc
Ulb,N,Half-Orc
Umada,N,Half-Orc
Umbar,N,Half-Orc
Umbarg,N,Half-Orc
Urad,N,Half-Orc
Ush,N,Half-Orc
Uubrash,N,Half-Orc
Vanch,N,Half-Orc
Vbrash,N,Half-Orc
Vdar,N,Half-Orc
Vdorr,N,Half-Orc
Vench,N,Half-Orc
Vglen,N,Half-Orc
Virk,N,Half-Orc
Virsh,N,Half-Orc
Vlar,N,Half-Orc
Vlen,N,Half-Orc
Vlraak,N,Half-Orc
Vlru,N,Half-Orc
Vnarsh,N,Half-Orc
Vncrug,N,Half-Orc
Vnrash,N,Half-Orc
Vold,N,Half-Orc
Volen,N,Half-Orc
Vorka,N,Half-Orc
Vorr,N,Half-Orc
Vran,N,Half-Orc
Vrash,N,Half-Orc
Vrug,N,Half-Orc
Vshu,N,Half-Orc
Vubkar,N,Half-Orc
Vurad,N,Half-Orc
Vurk,N,Half-Orc
War,N,Half-Orc
Wlar,N,Half-Orc
Wor,N,Half-Orc
Wru,N,Half-Orc
Y#Brash,N,Half-Orc
Ybar,N,Half-Orc
Ybarak,N,Half-Orc
Ybarg,N,Half-Orc
Yborag,N,Half-Orc
Yevelda,N,Half-Orc
Ykuraek,N,Half-Orc
Yoor,N,Half-Orc
Yoorg,N,Half-Orc
Yorag,N,Half-Orc
Yorka,N,Half-Orc
Yrren,N,Half-Orc
Yrrka,N,Half-Orc
Yurk,N,Half-Orc
Yvrran,N,Half-Orc
Yvrru,N,Half-Orc
Zda,N,Half-Orc
Zdar,N,Half-Orc
Zed,N,Half-Orc
Zgda,N,Half-Orc
Zlda,N,Half-Orc
Zndar,N,Half-Orc
-Ble,N,Halfling
-Ella,N,Halfling
-Ellow,N,Halfling
-Gheart,N,Halfling
-Hel,N,Halfling
-Hill,N,Halfling
-Hillow,N,Halfling
-Hillton,N,Halfling
-Hilltop,N,Halfling
-Hilltopple,N,Halfling
-Hilltoppleblos,N,Halfling
-Ill,N,Halfling
-Nner,N,Halfling
-Oglow,N,Halfling
-Unn,N,Halfling
A-Hel,N,Halfling
Allow,N,Halfling
Amjar,N,Halfling
Aral,N,Halfling
Arkltnfellby,N,Halfling
Arlow,N,Halfling
Arve,N,Halfling
Arvenee,N,Halfling
Arvetep,N,Halfling
Atlr,N,Halfling
Bbin,N,Halfling
Bbit,N,Halfling
Bble,N,Halfling
Bblefingers,N,Halfling
Bblefoot,N,Halfling
Bbones,N,Halfling
Bboneypot,N,Halfling
Bbottletoppy,N,Halfling
Bbtne,N,Halfling
Bbttrunh,N,Halfling
Bune,N,Halfling
Bung,N,Halfling
Bwittle,N,Halfling
Bye,N,Halfling
Byle,N,Halfling
Cag,N,Halfling
Can,N,Halfling
Cleaf,N,Halfling
Cobbin,N,Halfling
Cobbit,N,Halfling
Colla,N,Halfling
Collow,N,Halfling
Con,N,Halfling
Coobelra,N,Halfling
Coobeltblif,N,Halfling
Cre,N,Halfling
Cwilt,N,Halfling
Dil,N,Halfling
Dog,N,Halfling
Dos,N,Halfling
Dow,N,Halfling
Dowquickstep,N,Halfling
Dowrin,N,Halfling
Dre,N,Halfling
Dtoutman,N,Halfling
Dwi,N,Halfling
Eabottle,N,Halfling
Eagallow,N,Halfling
Ealeaf,N,Halfling
Eana,N,Halfling
Ebridge,N,Halfling
Ebridgepot,N,Halfling
Eilh,N,Halfling
Eks,N,Halfling
Emoot,N,Halfling
Enner,N,Halfling
Epit,N,Halfling
Evil,N,Halfling
Evin,N,Halfling
Evvn,N,Halfling
Fatrabbin,N,Halfling
Fenleaf,N,Halfling
Figh-Hill,N,Halfling
Figheart,N,Halfling
Fimgltwpit,N,Halfling
Fiqgevsleric,N,Halfling
Fiqghvmontblis,N,Halfling
Fiqghvmoon,N,Halfling
Fiqghvmoot,N,Halfling
Fiqghvmoothhand,N,Halfling
Fmottle,N,Halfling
Fmottlewhistle,N,Halfling
Fomt,N,Halfling
Fomtcee,N,Halfling
Fomtct,N,Halfling
Fomtle,N,Halfling
Fomtot,N,Halfling
Foptll,N,Halfling
Fostcee,N,Halfling
Gage,N,Halfling
Gameadowquick,N,Halfling
Gblefingers,N,Halfling
Gbonebridge,N,Halfling
Gboneypot,N,Halfling
Gcollow,N,Halfling
Gepot,N,Halfling
Gers,N,Halfling
Ghea,N,Halfling
Gheart,N,Halfling
Ghearth,N,Halfling
Ghgmoothhands,N,Halfling
Ghgmtot,N,Halfling
Ghomncel,N,Halfling
Ghomolt-Pelmo,N,Halfling
Ghomosncel,N,Halfling
Ghomosno,N,Halfling
Ghomostcee,N,Halfling
Glonsborngage,N,Halfling
Gmoon,N,Halfling
Gpeamtfoot,N,Halfling
Gtoreinhaldo,N,Halfling
Hamoftlt,N,Halfling
Hardon,N,Halfling
Hboneypot,N,Halfling
Hgatherric,N,Halfling
Hill,N,Halfling
Hillow,N,Halfling
Hmoon,N,Halfling
Hqkiit,N,Halfling
Hyen,N,Halfling
Hyldo,N,Halfling
Hyle,N,Halfling
Hylo,N,Halfling
Ibl,N,Halfling
Ibn,N,Halfling
Icl,N,Halfling
Ightmoon,N,Halfling
Ilbert,N,Halfling
Ill,N,Halfling
Illow,N,Halfling
Illtoppleblossc,N,Halfling
Ily,N,Halfling
Irorgggot,N,Halfling
Iseacre,N,Halfling
Iydhilltoppy,N,Halfling
Jksper,N,Halfling
Kattrenny,N,Halfling
Kin,N,Halfling
Kinnan,N,Halfling
Klenfella,N,Halfling
Klenfellby,N,Halfling
Klenfellow,N,Halfling
Knin,N,Halfling
Knniel,N,Halfling
Krin,N,Halfling
Krit,N,Halfling
Kstep,N,Halfling
Ktit,N,Halfling
Lymye,N,Halfling
